ticker,latest_price,ret_5d,ret_1m,ret_3m,ret_ytd,bench_ret_5d,bench_ret_1m,bench_ret_3m,bench_ret_ytd,rel_5d,rel_1m,rel_3m,rs_status,ma20,ma50,distance_to_ma20_pct,distance_to_ma50_pct,distance_from_20d_high_pct,latest_volume,avg20_volume,volume_ratio,volume_signal,volatility_20d,setup_type,scan_timestamp,benchmark
ELVR,64.04,-4.26,-22.26,8.65,21.31,0.91,-0.98,13.77,10.03,-5.17,-21.28,-5.12,跑輸指數,76.39,84.377,-16.17,-24.1,-37.42,59980,210349.0,0.29,縮量回踩,123.09,跑輸觀望,2026-07-07 23:31:22,SPY
CRWV,83.53,-12.54,-22.68,3.2,5.31,0.91,-0.98,13.77,10.03,-13.45,-21.7,-10.57,跑輸指數,99.766,107.3067,-16.27,-22.16,-29.18,23273817,30512236.0,0.76,正常量能,85.03,跑輸觀望,2026-07-07 23:31:22,SPY
CORZ,21.54,-16.96,-22.82,32.23,34.71,0.91,-0.98,13.77,10.03,-17.87,-21.84,18.46,跑輸指數,26.501,25.0444,-18.72,-13.99,-26.13,11683401,12318050.0,0.95,正常量能,68.56,跑輸觀望,2026-07-07 23:31:22,SPY
LAES,2.8,-12.77,-23.29,17.65,-33.96,0.91,-0.98,13.77,10.03,-13.68,-22.31,3.88,跑輸指數,3.123,3.1268,-10.34,-10.45,-16.91,12520827,20158756.0,0.62,縮量回踩,69.68,跑輸觀望,2026-07-07 23:31:39,SPY
AMSC,35.55,-10.75,-23.38,8.98,12.57,0.91,-0.98,13.77,10.03,-11.66,-22.4,-4.79,跑輸指數,40.2555,46.9702,-11.69,-24.31,-21.58,734332,1133442.0,0.65,縮量回踩,80.13,跑輸觀望,2026-07-07 23:31:05,SPY
AAON,109.94,-12.54,-23.41,35.41,39.1,0.91,-0.98,13.77,10.03,-13.45,-22.43,21.64,跑輸指數,126.1905,124.9548,-12.88,-12.02,-19.59,1329082,973949.0,1.36,正常量能,60.34,跑輸觀望,2026-07-07 23:31:05,SPY
ARM,300.43,-12.56,-23.64,101.94,161.86,0.91,-0.98,13.77,10.03,-13.47,-22.66,88.17,跑輸指數,357.8845,303.1526,-16.05,-0.9,-31.64,7241965,10662008.0,0.68,縮量回踩,101.69,跑輸觀望,2026-07-07 23:31:05,SPY
LITE,698.91,-17.91,-26.05,-9.5,81.01,0.91,-0.98,13.77,10.03,-18.82,-25.07,-23.27,跑輸指數,842.329,892.2742,-17.03,-21.67,-26.99,3659091,5476720.0,0.67,縮量回踩,80.21,跑輸觀望,2026-07-07 23:31:39,SPY
CSIQ,14.35,-2.78,-26.3,12.11,-43.53,0.91,-0.98,13.77,10.03,-3.69,-25.32,-1.66,跑輸指數,15.703,16.8986,-8.62,-15.08,-15.79,2971811,2598241.0,1.14,正常量能,75.61,跑輸觀望,2026-07-07 23:31:22,SPY
KDK,5.07,-3.24,-26.31,-32.76,-53.19,0.91,-0.98,13.77,10.03,-4.15,-25.33,-46.53,跑輸指數,5.6995,6.9823,-11.04,-27.39,-21.27,723283,1620539.0,0.45,縮量回踩,69.39,跑輸觀望,2026-07-07 23:31:39,SPY
CAMT,133.26,-15.29,-26.44,-16.25,15.38,0.91,-0.98,13.77,10.03,-16.2,-25.46,-30.02,跑輸指數,169.0765,175.1738,-21.18,-23.93,-32.61,631187,516744.0,1.22,正常量能,96.0,跑輸觀望,2026-07-07 23:31:05,SPY
ALM,15.2,-5.82,-26.5,-8.6,72.73,0.91,-0.98,13.77,10.03,-6.73,-25.52,-22.37,跑輸指數,16.895,18.5929,-10.03,-18.25,-19.19,8828275,6046714.0,1.46,正常量能,69.84,跑輸觀望,2026-07-07 23:31:05,SPY
EVGO,1.82,-3.19,-26.91,-1.62,-40.91,0.91,-0.98,13.77,10.03,-4.1,-25.93,-15.39,跑輸指數,1.9125,2.0073,-4.84,-9.33,-12.5,4941570,3872258.0,1.28,正常量能,61.93,跑輸觀望,2026-07-07 23:31:22,SPY
ARRY,6.62,-8.56,-27.17,-5.02,-31.61,0.91,-0.98,13.77,10.03,-9.47,-26.19,-18.79,跑輸指數,7.5135,8.0514,-11.89,-17.78,-22.48,9208443,6484692.0,1.42,正常量能,77.79,跑輸觀望,2026-07-07 23:31:05,SPY
HIVE,3.18,-15.43,-27.23,61.42,16.48,0.91,-0.98,13.77,10.03,-16.34,-26.25,47.65,跑輸指數,3.8565,3.5546,-17.54,-10.54,-35.1,17018894,30966985.0,0.55,縮量回踩,110.42,跑輸觀望,2026-07-07 23:31:39,SPY
FSLR,227.72,-2.18,-27.7,16.44,-16.99,0.91,-0.98,13.77,10.03,-3.09,-26.72,2.67,跑輸指數,250.5155,246.5156,-9.1,-7.62,-17.31,1886088,2065904.0,0.91,正常量能,55.17,跑輸觀望,2026-07-07 23:31:22,SPY
LPTH,12.7,-12.83,-27.92,10.53,8.36,0.91,-0.98,13.77,10.03,-13.74,-26.94,-3.24,跑輸指數,14.436,14.257,-12.03,-10.92,-22.32,3042309,3507780.0,0.87,正常量能,106.34,跑輸觀望,2026-07-07 23:31:45,SPY
AKAM,114.37,0.5,-28.06,-0.2,34.39,0.91,-0.98,13.77,10.03,-0.41,-27.08,-13.97,跑輸指數,123.3125,130.7462,-7.25,-12.53,-19.38,4006455,4052968.0,0.99,正常量能,42.49,跑輸觀望,2026-07-07 23:31:05,SPY
HYMC,21.71,-7.14,-28.4,-39.68,-11.02,0.91,-0.98,13.77,10.03,-8.05,-27.42,-53.45,跑輸指數,24.2645,31.1548,-10.53,-30.32,-22.02,1652446,2633827.0,0.63,縮量回踩,83.45,跑輸觀望,2026-07-07 23:31:39,SPY
METC,12.16,-4.1,-28.72,-23.04,-35.01,0.91,-0.98,13.77,10.03,-5.01,-27.74,-36.81,跑輸指數,13.591,14.5,-10.53,-16.14,-20.31,2734282,1627759.0,1.68,正常量能,51.36,跑輸觀望,2026-07-07 23:31:45,SPY
BRAI,5.805,-2.93,-28.77,-27.07,-60.89,0.91,-0.98,13.77,10.03,-3.84,-27.79,-40.84,跑輸指數,6.8762,7.7256,-15.58,-24.86,-37.98,30305,178685.0,0.17,量價背馳,130.27,跑輸觀望,2026-07-07 23:31:05,SPY
APLD,30.71,-18.69,-30.44,21.91,9.25,0.91,-0.98,13.77,10.03,-19.6,-29.46,8.14,跑輸指數,40.5633,41.2562,-24.29,-25.56,-34.08,15352570,21123494.0,0.73,正常量能,74.7,跑輸觀望,2026-07-07 23:31:05,SPY
AOSL,34.77,-23.09,-30.81,49.94,68.3,0.91,-0.98,13.77,10.03,-24.0,-29.83,36.17,跑輸指數,43.419,43.2404,-19.92,-19.59,-29.56,863999,841305.0,1.03,正常量能,120.28,跑輸觀望,2026-07-07 23:31:05,SPY
ASTS,74.21,-14.48,-30.83,-21.73,-11.09,0.91,-0.98,13.77,10.03,-15.39,-29.85,-35.5,跑輸指數,81.841,86.2432,-9.32,-13.95,-23.93,12989907,23770070.0,0.55,縮量回踩,131.04,跑輸觀望,2026-07-07 23:31:05,SPY
IMSR,5.97,-14.84,-31.62,-4.02,-8.58,0.91,-0.98,13.77,10.03,-15.75,-30.64,-17.79,跑輸指數,7.1625,7.4939,-16.65,-20.34,-29.85,2042131,2172757.0,0.94,正常量能,80.44,跑輸觀望,2026-07-07 23:31:39,SPY
BTDR,12.875,-18.82,-34.41,33.98,11.47,0.91,-0.98,13.77,10.03,-19.73,-33.43,20.21,跑輸指數,16.6882,15.3279,-22.85,-16.0,-30.37,7398181,10217999.0,0.72,正常量能,84.47,跑輸觀望,2026-07-07 23:31:05,SPY
IREN,39.815,-13.28,-35.64,13.34,-6.76,0.91,-0.98,13.77,10.03,-14.19,-34.66,-0.43,跑輸指數,51.6827,54.1445,-22.96,-26.47,-34.57,42069337,41398862.0,1.02,正常量能,105.02,跑輸觀望,2026-07-07 23:31:39,SPY
ASPI,5.06,-18.65,-36.51,20.19,-10.12,0.91,-0.98,13.77,10.03,-19.56,-35.53,6.42,跑輸指數,6.3785,6.1983,-20.67,-18.36,-30.49,4209752,4813013.0,0.87,正常量能,81.91,跑輸觀望,2026-07-07 23:31:05,SPY
METCB,7.83,-10.0,-36.71,-24.46,-35.69,0.91,-0.98,13.77,10.03,-10.91,-35.73,-38.23,跑輸指數,9.583,10.1812,-18.29,-23.09,-34.94,40926,82103.0,0.5,縮量回踩,58.64,跑輸觀望,2026-07-07 23:31:45,SPY
ENPH,42.99,-11.07,-37.14,27.79,27.38,0.91,-0.98,13.77,10.03,-11.98,-36.16,14.02,跑輸指數,49.5235,49.373,-13.19,-12.93,-24.42,4954086,7418594.0,0.67,縮量回踩,79.77,跑輸觀望,2026-07-07 23:31:22,SPY
FLY,25.66,-11.67,-37.91,-26.37,8.0,0.91,-0.98,13.77,10.03,-12.58,-36.93,-40.14,跑輸指數,30.0687,36.3598,-14.66,-29.43,-34.82,3039103,7137230.0,0.43,縮量回踩,127.24,跑輸觀望,2026-07-07 23:31:22,SPY
HIMX,14.05,-1.87,-40.25,61.55,67.61,0.91,-0.98,13.77,10.03,-2.78,-39.27,47.78,跑輸指數,16.0845,16.9413,-12.65,-17.07,-29.67,3705766,3266658.0,1.13,正常量能,100.7,跑輸觀望,2026-07-07 23:31:39,SPY
FLNC,16.2,-15.4,-40.33,22.73,-29.6,0.91,-0.98,13.77,10.03,-16.31,-39.35,8.96,跑輸指數,21.3335,20.0964,-24.06,-19.39,-35.69,9294774,10547364.0,0.88,正常量能,102.11,跑輸觀望,2026-07-07 23:31:22,SPY
ENVX,4.985,-18.28,-40.37,-13.3,-36.82,0.91,-0.98,13.77,10.03,-19.19,-39.39,-27.07,跑輸指數,6.3248,6.7055,-21.18,-25.66,-31.9,8324174,5284424.0,1.58,正常量能,89.2,跑輸觀望,2026-07-07 23:31:22,SPY
KOPN,3.785,-12.38,-40.77,46.71,52.01,0.91,-0.98,13.77,10.03,-13.29,-39.79,32.94,跑輸指數,4.4928,4.8207,-15.75,-21.48,-30.8,3780849,6768032.0,0.56,縮量回踩,109.92,跑輸觀望,2026-07-07 23:31:39,SPY
EOSE,4.74,-22.17,-41.34,-2.07,-63.45,0.91,-0.98,13.77,10.03,-23.08,-40.36,-15.84,跑輸指數,6.209,7.0795,-23.66,-33.05,-38.04,55045078,24971614.0,2.2,正常量能,86.71,跑輸觀望,2026-07-07 23:31:22,SPY
ACDC,4.71,-18.79,-41.56,-20.71,16.58,0.91,-0.98,13.77,10.03,-19.7,-40.58,-34.48,跑輸指數,6.141,6.7688,-23.3,-30.42,-37.62,1528184,1445184.0,1.06,正常量能,86.29,跑輸觀望,2026-07-07 23:31:05,SPY
AEHR,66.94,-29.37,-42.58,28.34,202.08,0.91,-0.98,13.77,10.03,-30.28,-41.6,14.57,跑輸指數,96.4675,96.1934,-30.61,-30.41,-42.23,2418253,1738143.0,1.39,正常量能,116.37,跑輸觀望,2026-07-07 23:31:05,SPY
INOD,69.66,-9.11,-42.67,78.16,31.46,0.91,-0.98,13.77,10.03,-10.02,-41.69,64.39,跑輸指數,87.763,83.4036,-20.63,-16.48,-35.15,877394,1396600.0,0.63,縮量回踩,76.09,跑輸觀望,2026-07-07 23:31:39,SPY
AAOI,114.41,-23.78,-43.61,6.48,188.91,0.91,-0.98,13.77,10.03,-24.69,-42.63,-7.29,跑輸指數,155.194,167.6722,-26.28,-31.77,-41.82,9171240,13515207.0,0.68,縮量回踩,134.62,跑輸觀望,2026-07-07 23:31:05,SPY
LWLG,6.735,-26.63,-44.7,-14.42,84.02,0.91,-0.98,13.77,10.03,-27.54,-43.72,-28.19,跑輸指數,8.9547,11.6285,-24.79,-42.08,-34.61,4577298,5380275.0,0.85,正常量能,117.14,跑輸觀望,2026-07-07 23:31:45,SPY
AXTI,58.15,-18.63,-45.14,38.49,246.96,0.91,-0.98,13.77,10.03,-19.54,-44.16,24.72,跑輸指數,79.3485,95.6486,-26.72,-39.2,-47.49,8330259,10056773.0,0.83,正常量能,153.25,跑輸觀望,2026-07-07 23:31:05,SPY
LUNR,17.85,-14.88,-46.92,-22.12,-0.17,0.91,-0.98,13.77,10.03,-15.79,-45.94,-35.89,跑輸指數,22.7565,28.3782,-21.56,-37.1,-41.74,7749857,13275388.0,0.58,縮量回踩,100.29,跑輸觀望,2026-07-07 23:31:45,SPY
HTZ,2.1,-8.7,-58.82,-60.45,-59.77,0.91,-0.98,13.77,10.03,-9.61,-57.84,-74.22,跑輸指數,3.8537,4.8901,-45.51,-57.06,-60.3,23603448,25423057.0,0.93,正常量能,154.55,跑輸觀望,2026-07-07 23:31:39,SPY
